Timestamp,Time,Latitude,Longitude,Accuracy,DoseRate,CountRate,Comment
1.33E+17,11/6/2023,40.0212203,-75.1339881,6.77,4.09,4.45, 
1.33E+17,11/6/2023 21:11,40.0211838,-75.133874,8.44,4.09,4.45, 
1.33E+17,11/6/2023 21:11,40.0211838,-75.133874,8.44,4.09,4.45, 
1.33E+17,11/6/2023,40.0211838,-75.133874,8.44,4.09,4.45, 
1.33E+17,11/6/2023,40.0211838,-75.133874,8.44,4.09,4.45, 
1.33E+17,11/6/2023 21:11,40.0194821,-75.133283,6.13,3.01,4.45, 
1.33E+17,11/6/2023,40.0194821,-75.133283,6.13,3.01,4.45, 
1.33E+17,11/6/2023 21:11,40.0195773,-75.1332762,6.1,3.01,4.45, 
1.33E+17,11/6/2023,40.0195773,-75.1332762,6.1,3.01,4.45, 
1.33E+17,11/6/2023 21:11,40.0212583,-75.1340811,6.57,4.49,4.46, 
1.33E+17,11/6/2023 21:11,40.0212583,-75.1340811,6.57,4.49,4.46, 
1.33E+17,11/6/2023,40.0212583,-75.1340811,6.57,4.49,4.46, 
1.33E+17,11/6/2023,40.0212583,-75.1340811,6.57,4.49,4.46, 
1.33E+17,11/6/2023 21:11,40.0212441,-75.1339636,10.1,4.49,4.46, 
1.33E+17,11/6/2023 21:11,40.0212441,-75.1339636,10.1,4.49,4.46, 
1.33E+17,11/6/2023,40.0212441,-75.1339636,10.1,4.49,4.46, 
1.33E+17,11/6/2023,40.0212441,-75.1339636,10.1,4.49,4.46, 
1.33E+17,9/16/2023,40.0211256,-75.1364423,8.83,3.94,4.47, 
1.33E+17,9/16/2023,40.0212157,-75.1364382,10.2,3.94,4.47, 
1.33E+17,8/15/2023 18:26,40.0224328,-75.1367162,9.5,3.55,4.5, 
1.33E+17,8/15/2023 18:26,40.0224328,-75.1367162,9.5,3.55,4.5, 
1.33E+17,8/15/2023,40.0224328,-75.1367162,9.5,3.55,4.5, 
1.33E+17,8/15/2023 18:26,40.0224825,-75.1366088,10.2,3.55,4.5, 
1.33E+17,8/15/2023 18:26,40.0224825,-75.1366088,10.2,3.55,4.5, 
1.33E+17,8/15/2023,40.0224825,-75.1366088,10.2,3.55,4.5, 
1.33E+17,9/16/2023,40.0214629,-75.1364819,10.8,2.77,4.5, 
1.33E+17,9/16/2023,40.0215581,-75.136473,9.54,2.77,4.5, 
1.33E+17,11/6/2023 21:11,40.0204269,-75.1343429,10,3.15,4.5, 
1.33E+17,11/6/2023,40.0204269,-75.1343429,10,3.15,4.5, 
1.33E+17,11/6/2023 21:11,40.0203925,-75.1342242,7.05,3.15,4.5, 
1.33E+17,11/6/2023,40.0203925,-75.1342242,7.05,3.15,4.5, 
