ime,dat,latitude,longitude,,,count,
1.33E+17,6/15/2023,40.031260,-75.1390495,3.79,3.04,3.8,
1.33E+17,6/19/2023,40.024975,-75.1380785,10.4,2.81,3.8,
1.33E+17,6/19/2023,40.024898,-75.1379568,10.3,2.81,3.8,
1.33E+17,6/19/2023,40.024876,-75.1378098,10.2,2.81,3.8,
1.33E+17,6/19/2023,40.024867,-75.1376529,10.3,2.81,3.8,
1.33E+17,6/19/2023,40.024858,-75.1374867,10.4,2.81,3.8,
1.33E+17,6/7/2023,39.919385,-75.1429599,21.9,3.56,3.81,
1.33E+17,6/15/2023,40.026694,-75.1402809,10.5,2.57,3.81,
1.33E+17,6/15/2023,40.026806,-75.1402267,10.8,2.57,3.81,
1.33E+17,6/15/2023,40.026931,-75.1401959,10.9,2.57,3.81,
1.33E+17,6/15/2023,40.027110,-75.1401521,11.1,2.57,3.81,
1.33E+17,6/19/2023,40.025961,-75.1388169,10.6,2.61,3.81,
1.33E+17,6/19/2023,40.026086,-75.1387940,6.16,2.61,3.81,
1.33E+17,6/15/2023,40.025304,-75.1407123,10.8,2.65,3.82,
1.33E+17,6/15/2023,40.025388,-75.1406253,10.7,2.65,3.82,
1.33E+17,6/15/2023,40.025508,-75.1406103,10.5,2.65,3.82,
1.33E+17,6/15/2023,40.024233,-75.1424685,3.79,2.66,3.83,
1.33E+17,6/15/2023,40.024420,-75.1424203,3.79,2.66,3.83,
1.33E+17,6/15/2023,40.024611,-75.1423698,3.79,2.66,3.83,
1.33E+17,6/15/2023,40.024816,-75.1423236,3.79,2.66,3.83,
1.33E+17,6/15/2023,40.025023,-75.1422691,3.79,2.66,3.83,
1.33E+17,6/15/2023,40.025429,-75.1413867,10.5,2.68,3.83,
1.33E+17,6/15/2023,40.025390,-75.1412728,10.3,2.68,3.83,
1.33E+17,6/15/2023,40.025364,-75.1411094,10.4,2.68,3.83,
1.33E+17,6/15/2023,40.025327,-75.1409210,10.5,2.68,3.83,
1.33E+17,6/15/2023,40.030616,-75.1394569,4.19,3.09,3.83,
1.33E+17,6/15/2023,40.030745,-75.1394203,4.29,3.09,3.83,
1.33E+17,6/15/2023,40.030866,-75.1393733,4.79,3.09,3.83,
1.33E+17,6/15/2023,40.031002,-75.1393449,5.38,3.09,3.83,
1.33E+17,6/15/2023,40.031133,-75.1393054,5.41,3.09,3.83,
1.33E+17,6/19/2023,40.022839,-75.1385557,6,3.09,3.84,
1.33E+17,6/19/2023,40.022937,-75.1385303,5.66,3.09,3.84,
1.33E+17,6/11/2023 18:29,40.021724,-75.1382418,5.03,3.2,3.84,
1.33E+17,6/7/2023,39.919459,-75.1430356,22,3.55,3.85,
1.33E+17,6/15/2023,40.025847,-75.1420571,4.07,2.76,3.85,
1.33E+17,6/15/2023,40.026056,-75.1420130,3.96,2.76,3.85,
1.33E+17,6/15/2023,40.026292,-75.1419682,3.83,2.76,3.85,
1.33E+17,6/15/2023,40.026518,-75.1419266,3.79,2.76,3.85,
1.33E+17,6/15/2023,40.026731,-75.1418937,3.79,2.76,3.85,
1.33E+17,6/7/2023,39.919502,-75.1431398,19.7,3.36,3.86,
1.33E+17,6/15/2023,40.025222,-75.1422125,3.79,2.66,3.86,
1.33E+17,6/15/2023,40.025414,-75.1421704,3.79,2.66,3.86,
1.33E+17,6/15/2023,40.025573,-75.1421257,3.91,2.66,3.86,
1.33E+17,6/15/2023,40.025680,-75.1420919,4.04,2.66,3.86,
1.33E+17,6/19/2023,40.027445,-75.1393490,11.3,2.59,3.86,
1.33E+17,6/19/2023,40.027547,-75.1393320,11.2,2.59,3.86,
1.33E+17,6/19/2023,40.027660,-75.1393111,11,2.59,3.86,
1.33E+17,6/19/2023,40.027810,-75.1392800,10.9,2.59,3.86,
1.33E+17,6/19/2023,40.028007,-75.1392609,10.4,2.59,3.86,
1.33E+17,6/19/2023,40.022656,-75.1386121,8.19,3.17,3.86,
1.33E+17,6/19/2023,40.022750,-75.1386112,9.67,3.17,3.86,
1.33E+17,6/15/2023,40.028147,-75.1409053,11.7,2.74,3.87,
1.33E+17,6/15/2023,40.027894,-75.1409037,11.4,2.74,3.87,
1.33E+17,6/15/2023,40.028026,-75.1408792,11.7,2.74,3.87,
1.33E+17,6/15/2023,40.028261,-75.1408370,11.6,2.74,3.87,
1.33E+17,6/15/2023,40.028350,-75.1407800,6.17,2.74,3.87,
1.33E+17,6/5/2023 20:44,39.936693,-75.1502632,12.9,2.82,3.88,
1.33E+17,6/5/2023 20:44,39.936860,-75.1502296,12.8,2.82,3.88,
1.33E+17,6/5/2023 20:44,39.937028,-75.1502136,12.8,2.82,3.88,
1.33E+17,6/7/2023,39.920215,-75.1437294,12.4,3.65,3.88,
1.33E+17,6/15/2023,40.026916,-75.1418742,3.79,2.56,3.88,
1.33E+17,6/15/2023,40.027057,-75.1418372,3.79,2.56,3.88,
1.33E+17,6/15/2023,40.027165,-75.1417980,3.9,2.56,3.88,
1.33E+17,6/15/2023,40.027315,-75.1417673,4.02,2.56,3.88,
1.33E+17,6/15/2023,40.025562,-75.1413625,10.3,2.63,3.88,
1.33E+17,6/15/2023,40.025766,-75.1412986,10.7,2.63,3.88,
1.33E+17,6/15/2023,40.025891,-75.1412732,11.1,2.63,3.88,
1.33E+17,6/15/2023,40.026035,-75.1412421,11.6,2.63,3.88,
1.33E+17,6/15/2023,40.026174,-75.1412080,11.5,2.63,3.88,
1.33E+17,6/15/2023,40.025661,-75.1405789,10.5,2.6,3.88,
1.33E+17,6/15/2023,40.025811,-75.1405213,10.4,2.6,3.88,
1.33E+17,6/15/2023,40.025959,-75.1404689,10.5,2.6,3.88,
1.33E+17,6/15/2023,40.026132,-75.1404190,10.5,2.6,3.88,
1.33E+17,6/15/2023,40.026323,-75.1403694,10.4,2.6,3.88,
1.33E+17,6/15/2023,40.026522,-75.1403204,10.4,2.6,3.88,
1.33E+17,7/5/2023,40.021186,-75.1389889,3.79,2.71,3.88,
1.33E+17,6/15/2023,40.026328,-75.1411849,11.6,2.67,3.89,
1.33E+17,6/15/2023,40.026481,-75.1411673,11.8,2.67,3.89,
1.33E+17,6/15/2023,40.026653,-75.1411499,12.1,2.67,3.89,
1.33E+17,6/15/2023,40.026786,-75.1411409,12.1,2.67,3.89,
1.33E+17,6/15/2023,40.026937,-75.1411030,11.2,2.66,3.89,
1.33E+17,6/15/2023,40.027102,-75.1410755,11.1,2.66,3.89,
1.33E+17,6/15/2023,40.027272,-75.1410396,10.9,2.66,3.89,
1.33E+17,6/15/2023,40.027434,-75.1409882,10.8,2.66,3.89,
1.33E+17,6/15/2023,40.027606,-75.1409528,11,2.66,3.89,
1.33E+17,6/15/2023,40.027766,-75.1409282,11.2,2.66,3.89,
1.33E+17,6/11/2023 18:29,40.021684,-75.1381223,3.96,3.41,3.89,
1.33E+17,6/19/2023,40.025326,-75.1380162,10.9,2.92,3.89,
1.33E+17,6/19/2023,40.025488,-75.1379811,10.9,2.92,3.89,
1.33E+17,6/19/2023,40.025661,-75.1379342,10.9,2.92,3.89,
1.33E+17,6/11/2023 18:29,40.021658,-75.1379144,3.79,3.41,3.89,
1.33E+17,6/19/2023,40.025838,-75.1379030,10.7,2.92,3.89,
1.33E+17,6/19/2023,40.026018,-75.1378728,10.5,2.92,3.89,
1.33E+17,6/11/2023 18:29,40.021626,-75.1377257,3.79,3.41,3.89,
1.33E+17,6/15/2023,40.023587,-75.1426181,4.57,2.88,3.91,
1.33E+17,6/15/2023,40.023783,-75.1425733,4.57,2.88,3.91,
1.33E+17,6/15/2023,40.023902,-75.1425475,4.67,2.88,3.91,
1.33E+17,6/15/2023,40.024061,-75.1425347,5.22,2.88,3.91,
1.33E+17,6/15/2023,40.024171,-75.1425138,5.15,2.87,3.91,
1.33E+17,6/15/2023,40.024316,-75.1424882,4.97,2.87,3.91,
1.33E+17,6/15/2023,40.024470,-75.1424506,4.86,2.87,3.91,
1.33E+17,6/15/2023,40.024634,-75.1424172,4.8,2.87,3.91,
1.33E+17,6/15/2023,40.024800,-75.1423872,4.87,2.87,3.91,
1.33E+17,6/15/2023,40.024966,-75.1423410,4.93,2.87,3.91,
1.33E+17,6/19/2023,40.025096,-75.1380723,10.8,2.97,3.91,
1.33E+17,6/19/2023,40.025186,-75.1380470,10.8,2.97,3.91,
1.33E+17,6/15/2023,40.022162,-75.1429269,10.5,2.97,3.93,
1.33E+17,6/15/2023,40.022310,-75.1429002,9.2,2.97,3.93,
1.33E+17,6/15/2023,40.022407,-75.1428883,5.11,2.97,3.93,
1.33E+17,6/15/2023,40.022550,-75.1428655,5.1,2.98,3.93,
1.33E+17,6/15/2023,40.022693,-75.1428313,5.15,2.98,3.93,
1.33E+17,6/15/2023,40.022855,-75.1427933,5.14,2.98,3.93,
1.33E+17,6/15/2023,40.023031,-75.1427526,5.16,2.98,3.93,
1.33E+17,6/15/2023,40.023229,-75.1427088,5.08,2.98,3.93,
1.33E+17,6/15/2023,40.023416,-75.1426597,4.78,2.98,3.93,
1.33E+17,6/15/2023,40.029743,-75.1396411,3.88,3.14,3.93,
1.33E+17,6/15/2023,40.029870,-75.1396268,4.03,3.14,3.93,
1.33E+17,6/15/2023,40.030012,-75.1395939,4.09,3.14,3.93,
1.33E+17,6/15/2023,40.030168,-75.1395524,4.16,3.14,3.93,
1.33E+17,6/15/2023,40.030329,-75.1395132,4.13,3.14,3.93,
1.33E+17,6/15/2023,40.030482,-75.1394845,4.15,3.14,3.93,
1.33E+17,6/7/2023,39.920462,-75.1437249,7.78,3.34,3.94,
1.33E+17,6/15/2023,40.027485,-75.1417503,4.08,2.6,3.94,
1.33E+17,6/15/2023,40.027657,-75.1417101,4.14,2.6,3.94,
1.33E+17,6/15/2023,40.027835,-75.1416751,4.03,2.6,3.94,
1.33E+17,6/15/2023,40.028024,-75.1416448,3.88,2.6,3.94,
1.33E+17,6/15/2023,40.028213,-75.1416075,3.79,2.6,3.94,
1.33E+17,6/15/2023,40.028404,-75.1415718,3.79,2.6,3.94,
1.33E+17,6/5/2023 20:44,39.937154,-75.1501933,13.8,3.05,3.95,
1.33E+17,6/5/2023 20:44,39.937265,-75.1501508,16.2,3.05,3.95,
1.33E+17,6/5/2023 20:43,39.937479,-75.1500942,15.8,3.14,3.95,
1.33E+17,6/5/2023 20:43,39.937679,-75.1500912,14.1,3.14,3.95,
1.33E+17,6/5/2023 20:43,39.937575,-75.1500858,12.8,3.14,3.95,
1.33E+17,6/7/2023,39.920311,-75.1436954,13.6,3.31,3.95,
1.33E+17,6/15/2023,40.028443,-75.1414063,3.79,2.86,3.95,
1.33E+17,6/15/2023,40.028386,-75.1413003,3.79,2.86,3.95,
1.33E+17,6/15/2023,40.028357,-75.1411687,3.88,2.86,3.95,
1.33E+17,6/15/2023,40.028336,-75.1409810,3.94,2.86,3.95,
1.33E+17,6/19/2023,40.026189,-75.1378346,10.5,3.01,3.95,
1.33E+17,6/19/2023,40.026337,-75.1377994,10.5,3.01,3.95,
1.33E+17,6/19/2023,40.026509,-75.1377828,10.5,3.01,3.95,
1.33E+17,6/5/2023 20:43,39.937800,-75.1500669,18.9,3.04,3.96,
1.33E+17,6/5/2023 20:43,39.937888,-75.1500446,13.4,3.04,3.96,
1.33E+17,6/5/2023 20:43,39.938006,-75.1500124,13.4,3.04,3.96,
1.33E+17,6/5/2023 20:43,39.938095,-75.1499744,12.5,3.04,3.96,
1.33E+17,6/5/2023 20:43,39.938207,-75.1499396,12.6,3.04,3.96,
1.33E+17,6/5/2023 20:43,39.938327,-75.1499184,13,3.04,3.96,
1.33E+17,6/5/2023 20:43,39.938439,-75.1498815,13.5,3.04,3.96,
1.33E+17,6/5/2023 20:43,39.938529,-75.1498748,13.8,3.04,3.96,
1.33E+17,6/5/2023 20:43,39.938812,-75.1498716,13.4,3.04,3.96,
1.33E+17,6/5/2023 20:43,39.938656,-75.1498702,13.9,3.04,3.96,
1.33E+17,6/15/2023,40.028841,-75.1398250,3.84,3.14,3.96,
1.33E+17,6/15/2023,40.029029,-75.1397823,3.84,3.14,3.96,
1.33E+17,6/15/2023,40.029230,-75.1397387,3.85,3.14,3.96,
1.33E+17,6/15/2023,40.029423,-75.1396981,3.88,3.14,3.96,
1.33E+17,6/15/2023,40.029603,-75.1396617,3.86,3.14,3.96,
1.33E+17,6/19/2023,40.026241,-75.1387573,3.79,2.81,3.96,
1.33E+17,6/19/2023,40.026391,-75.1387331,3.79,2.81,3.96,
1.33E+17,6/19/2023,40.022566,-75.1385863,6.51,3.09,3.96,
1.33E+17,6/19/2023,40.022473,-75.1385527,5.47,3.09,3.96,
1.33E+17,6/5/2023 20:43,39.938955,-75.1498587,12.7,3.08,3.98,
1.33E+17,6/5/2023 20:43,39.939076,-75.1498484,12.5,3.08,3.98,
1.33E+17,6/5/2023 20:43,39.939215,-75.1498198,12.6,3.08,3.98,
1.33E+17,6/15/2023,40.031644,-75.1424681,3.79,3.04,3.98,
1.33E+17,6/15/2023,40.031669,-75.1423225,4.64,3.04,3.98,
1.33E+17,6/15/2023,40.031627,-75.1420027,3.8,3.04,3.98,
1.33E+17,6/15/2023,40.029920,-75.1410308,3.95,2.48,3.98,
1.33E+17,6/15/2023,40.029894,-75.1409011,4.17,2.48,3.98,
1.33E+17,6/15/2023,40.029868,-75.1407376,5.04,2.48,3.98,
1.33E+17,6/15/2023,40.029804,-75.1404864,5.69,2.48,3.98,
1.33E+17,6/11/2023 18:27,40.021596,-75.1375829,10.6,3.5,3.98,
1.33E+17,6/5/2023 20:42,39.939378,-75.1498995,15.1,3,3.99,
1.33E+17,6/5/2023 20:42,39.939485,-75.1498343,15.7,3,3.99,
1.33E+17,6/5/2023 20:42,39.939592,-75.1497712,11.7,3,3.99,
1.33E+17,6/5/2023 20:42,39.939717,-75.1497477,10.8,3,3.99,
1.33E+17,6/5/2023 20:42,39.939851,-75.1497153,9.75,3,3.99,
1.33E+17,6/5/2023 20:42,39.940042,-75.1496617,7.1,3,3.99,
1.33E+17,6/5/2023 20:42,39.940187,-75.1495695,5.5,3,3.99,
1.33E+17,6/15/2023,40.028065,-75.1416262,3.83,2.78,3.99,
1.33E+17,6/15/2023,40.028256,-75.1415741,3.79,2.78,3.99,
1.33E+17,6/15/2023,40.028511,-75.1415310,3.79,2.78,3.99,
1.33E+17,6/15/2023,40.028632,-75.1414928,3.79,2.78,3.99,
1.33E+17,6/15/2023,40.028490,-75.1407486,4.5,2.8,3.99,
1.33E+17,6/15/2023,40.028647,-75.1407150,4.26,2.8,3.99,
1.33E+17,6/15/2023,40.028825,-75.1406753,4.13,2.8,3.99,
1.33E+17,6/15/2023,40.029015,-75.1406211,4.2,2.8,3.99,
1.33E+17,6/15/2023,40.029194,-75.1405744,4.22,2.8,3.99,
1.33E+17,6/15/2023,40.029392,-75.1405296,4.22,2.8,3.99,
1.33E+17,6/19/2023,40.028226,-75.1398606,10.4,2.67,3.99,
1.33E+17,6/19/2023,40.028202,-75.1397331,10.6,2.67,3.99,
1.33E+17,6/19/2023,40.028171,-75.1395548,10.7,2.67,3.99,
1.33E+17,6/19/2023,40.028159,-75.1393854,10.7,2.67,3.99,
1.33E+17,6/19/2023,40.028103,-75.1392179,10.6,2.67,3.99,
1.33E+17,6/19/2023,40.026620,-75.1377633,10.5,3.1,3.99,
1.33E+17,6/19/2023,40.026761,-75.1377345,10.9,3.1,3.99,
1.33E+17,6/19/2023,40.026868,-75.1377084,11,3.1,3.99,
1.33E+17,6/7/2023,39.920369,-75.1437003,8.88,3.36,4,
1.33E+17,6/15/2023,40.030892,-75.1426705,3.79,2.86,4,
1.33E+17,6/15/2023,40.031092,-75.1426176,3.79,2.86,4,
1.33E+17,6/15/2023,40.031278,-75.1425584,3.79,2.86,4,
1.33E+17,6/15/2023,40.031450,-75.1425223,3.79,2.86,4,
1.33E+17,6/15/2023,40.031557,-75.1424957,3.84,2.86,4,
1.33E+17,6/15/2023,40.028549,-75.1424524,3.79,2.87,4,
1.33E+17,6/15/2023,40.025142,-75.1423108,5.11,2.99,4,
1.33E+17,6/15/2023,40.028529,-75.1422747,3.83,2.87,4,
1.33E+17,6/15/2023,40.025314,-75.1422668,5.18,2.99,4,
1.33E+17,6/15/2023,40.025458,-75.1422329,5.16,2.99,4,
1.33E+17,6/15/2023,40.025617,-75.1421848,4.7,2.99,4,
1.33E+17,6/15/2023,40.028510,-75.1421051,3.83,2.87,4,
1.33E+17,6/15/2023,40.026737,-75.1419449,3.81,2.88,4,
1.33E+17,6/15/2023,40.026901,-75.1419091,3.79,2.88,4,
1.33E+17,6/15/2023,40.028490,-75.1419071,3.82,2.87,4,
1.33E+17,6/15/2023,40.027062,-75.1418672,3.79,2.88,4,
1.33E+17,6/15/2023,40.031602,-75.1417484,3.79,2.96,4,
1.33E+17,6/15/2023,40.028468,-75.1417147,3.79,2.87,4,
1.33E+17,6/15/2023,40.028451,-75.1415504,3.79,2.87,4,
1.33E+17,6/15/2023,40.028559,-75.1415255,3.79,2.66,4,
1.33E+17,6/15/2023,40.028663,-75.1415000,3.79,2.66,4,
1.33E+17,6/15/2023,40.031579,-75.1414885,3.83,2.96,4,
1.33E+17,6/15/2023,40.028761,-75.1414659,3.79,2.65,4,
1.33E+17,6/15/2023,40.028814,-75.1414611,3.79,2.66,4,
1.33E+17,6/15/2023,40.028922,-75.1414361,3.79,2.65,4,
1.33E+17,6/15/2023,40.028984,-75.1414274,3.82,2.8,4,
1.33E+17,6/15/2023,40.029082,-75.1413976,3.79,2.65,4,
1.33E+17,6/15/2023,40.029174,-75.1413870,3.92,2.8,4,
1.33E+17,6/15/2023,40.029258,-75.1413512,3.79,2.65,4,
1.33E+17,6/15/2023,40.029369,-75.1413412,4.15,2.8,4,
1.33E+17,6/15/2023,40.029424,-75.1413119,3.79,2.65,4,
1.33E+17,6/15/2023,40.029574,-75.1412964,4.43,2.8,4,
1.33E+17,6/15/2023,40.029771,-75.1412582,4.6,2.8,4,
1.33E+17,6/15/2023,40.031553,-75.1412430,3.83,2.96,4,
1.33E+17,6/15/2023,40.029938,-75.1412175,4.7,2.8,4,
1.33E+17,6/15/2023,40.030057,-75.1411696,4.16,2.99,4,
1.33E+17,6/15/2023,40.030150,-75.1411521,3.9,2.99,4,
1.33E+17,6/15/2023,40.030289,-75.1411275,3.8,2.99,4,
1.33E+17,6/15/2023,40.030441,-75.1411040,3.79,2.99,4,
1.33E+17,6/15/2023,40.031532,-75.1410538,3.83,2.96,4,
1.33E+17,6/19/2023,40.022376,-75.1385971,7.84,3.1,4,
1.33E+17,6/7/2023,39.920425,-75.1439622,8.66,3.29,4.01,
1.33E+17,6/7/2023,39.920203,-75.1437184,12.1,4.67,4.01,
1.33E+17,6/7/2023,39.920239,-75.1436095,11.3,4.56,4.01,
1.33E+17,6/15/2023,40.028891,-75.1430769,3.79,2.95,4.01,
1.33E+17,6/15/2023,40.028681,-75.1430659,3.79,2.95,4.01,
1.33E+17,6/15/2023,40.029062,-75.1430401,3.79,2.95,4.01,
1.33E+17,6/15/2023,40.029228,-75.1430096,3.79,2.95,4.01,
1.33E+17,6/15/2023,40.030596,-75.1410734,3.79,3.02,4.01,
1.33E+17,6/15/2023,40.030774,-75.1410398,3.79,3.02,4.01,
1.33E+17,6/15/2023,40.030973,-75.1409995,3.79,3.02,4.01,
1.33E+17,6/15/2023,40.031165,-75.1409572,3.79,3.02,4.01,
1.33E+17,6/15/2023,40.031334,-75.1409211,3.79,3.02,4.01,
1.33E+17,6/15/2023,40.031449,-75.1409097,3.79,3.02,4.01,
1.33E+17,6/15/2023,40.025721,-75.1421592,4.33,2.96,4.02,
1.33E+17,6/15/2023,40.025843,-75.1421332,4.03,2.96,4.02,
1.33E+17,6/15/2023,40.025979,-75.1420908,3.83,2.96,4.02,
1.33E+17,6/15/2023,40.026133,-75.1420480,3.79,2.96,4.02,
1.33E+17,6/15/2023,40.026311,-75.1420314,3.83,2.96,4.02,
1.33E+17,6/15/2023,40.026527,-75.1419943,3.82,2.96,4.02,
1.33E+17,6/15/2023,40.027162,-75.1418284,3.79,2.89,4.02,
1.33E+17,6/15/2023,40.027311,-75.1417867,3.79,2.89,4.02,
1.33E+17,6/15/2023,40.027482,-75.1417506,3.8,2.89,4.02,
1.33E+17,6/15/2023,40.027672,-75.1417144,3.86,2.89,4.02,
1.33E+17,6/15/2023,40.027870,-75.1416746,3.86,2.89,4.02,
1.33E+17,6/15/2023,40.029561,-75.1412783,3.79,2.64,4.02,
1.33E+17,6/15/2023,40.029689,-75.1412495,3.79,2.64,4.02,
1.33E+17,6/15/2023,40.029870,-75.1412356,3.79,2.64,4.02,
1.33E+17,6/15/2023,40.029940,-75.1411602,3.79,2.64,4.02,
1.33E+17,6/15/2023,40.028331,-75.1407900,3.94,3.01,4.02,
1.33E+17,6/15/2023,40.028311,-75.1406233,3.85,3.01,4.02,
1.33E+17,6/15/2023,40.029564,-75.1404980,4.18,2.8,4.02,
1.33E+17,6/15/2023,40.028312,-75.1404839,3.83,3.01,4.02,
1.33E+17,6/15/2023,40.029679,-75.1404734,4.43,2.8,4.02,
1.33E+17,6/15/2023,40.028298,-75.1402932,9.66,3.01,4.02,
1.33E+17,6/15/2023,40.028281,-75.1401051,9.03,3.01,4.02,
1.33E+17,6/19/2023,40.026581,-75.1386703,5.58,2.73,4.02,
1.33E+17,6/19/2023,40.026714,-75.1386381,4.66,2.73,4.02,
1.33E+17,6/19/2023,40.026867,-75.1386143,5.1,2.73,4.02,
1.33E+17,6/19/2023,40.027042,-75.1385819,5.42,2.73,4.02,
1.33E+17,6/19/2023,40.027221,-75.1385427,5.74,2.73,4.02,
1.33E+17,6/19/2023,40.027405,-75.1385018,6.11,3.03,4.02,
1.33E+17,6/19/2023,40.027573,-75.1384647,6.53,3.03,4.02,
1.33E+17,6/19/2023,40.027712,-75.1384410,6.67,3.03,4.02,
1.33E+17,6/19/2023,40.027847,-75.1384273,6.17,3.03,4.02,
1.33E+17,6/19/2023,40.027007,-75.1376807,11.1,3.03,4.02,
1.33E+17,6/19/2023,40.027143,-75.1376540,11.1,3.03,4.02,
1.33E+17,6/19/2023,40.027266,-75.1376401,11,3.03,4.02,
1.33E+17,6/19/2023,40.027390,-75.1376225,11,3.03,4.02,
1.33E+17,6/19/2023,40.027527,-75.1375844,11.1,3.03,4.02,
1.33E+17,6/19/2023,40.027676,-75.1375372,11.3,3.03,4.02,
1.33E+17,6/15/2023,40.028630,-75.1429412,3.79,2.92,4.03,
1.33E+17,6/15/2023,40.028601,-75.1428122,3.79,2.92,4.03,
1.33E+17,6/15/2023,40.028577,-75.1426309,3.79,2.92,4.03,
1.33E+17,6/15/2023,40.028301,-75.1399363,4.02,3.01,4.03,
1.33E+17,6/15/2023,40.028404,-75.1399137,3.79,3.01,4.03,
1.33E+17,6/15/2023,40.028522,-75.1398974,3.81,3.01,4.03,
1.33E+17,6/15/2023,40.028667,-75.1398647,3.83,3.01,4.03,
1.33E+17,6/7/2023,39.920334,-75.1435805,7.17,3.24,4.04,
1.33E+17,6/7/2023,39.920453,-75.1438433,8.48,3.43,4.05,
1.33E+17,6/7/2023,39.920239,-75.1436161,15.8,3.35,4.05,
1.33E+17,6/19/2023,40.027965,-75.1383845,5.05,3.08,4.05,
1.33E+17,6/19/2023,40.028007,-75.1382148,7.4,3.08,4.05,
1.33E+17,6/19/2023,40.027987,-75.1380545,8.97,3.08,4.05,
1.33E+17,6/19/2023,40.027960,-75.1378798,11,3.08,4.05,
1.33E+17,6/5/2023 20:35,39.940452,-75.1494891,25.3,3.44,4.06,
1.33E+17,6/7/2023,39.920209,-75.1437212,11.7,4.62,4.06,
1.33E+17,6/7/2023,39.920217,-75.1436089,18,3.26,4.06,
1.33E+17,6/7/2023,39.920225,-75.1437337,12.4,3.48,4.07,
1.33E+17,6/15/2023,40.029402,-75.1429783,3.79,2.9,4.07,
1.33E+17,6/15/2023,40.029589,-75.1429389,3.79,2.9,4.07,
1.33E+17,6/15/2023,40.029790,-75.1428950,3.79,2.9,4.07,
1.33E+17,6/15/2023,40.029961,-75.1428650,3.79,2.9,4.07,
1.33E+17,6/5/2023 20:41,39.940403,-75.1494540,37.2,3.28,4.08,
1.33E+17,6/5/2023 20:41,39.940535,-75.1494393,26.7,3.28,4.08,
1.33E+17,6/15/2023,40.030070,-75.1428508,3.94,2.83,4.08,
1.33E+17,6/15/2023,40.030296,-75.1428105,3.85,2.83,4.08,
1.33E+17,6/15/2023,40.030481,-75.1427672,3.81,2.83,4.08,
1.33E+17,6/15/2023,40.030685,-75.1427223,3.79,2.83,4.08,
1.33E+17,6/19/2023,40.027944,-75.1377078,11.3,3.04,4.08,
1.33E+17,6/19/2023,40.027940,-75.1375858,11.4,3.04,4.08,
1.33E+17,6/19/2023,40.027808,-75.1374991,11.5,3.04,4.08,
1.33E+17,6/7/2023,39.920512,-75.1440202,5.93,3.55,4.12,
1.33E+17,7/5/2023,40.021909,-75.1403607,8.38,3.19,4.13,
1.33E+17,6/19/2023,40.027944,-75.1400774,9.94,2.55,4.13,
1.33E+17,6/19/2023,40.028067,-75.1400439,10,2.55,4.13,
1.33E+17,6/19/2023,40.028164,-75.1400169,10.2,2.55,4.13,
1.33E+17,6/7/2023,39.920424,-75.1439470,13.3,4.45,4.18,
1.33E+17,6/19/2023,40.022461,-75.1386376,6.69,3.2,4.18,
1.33E+17,7/5/2023,40.021878,-75.1402481,5.57,3.08,4.22,
1.33E+17,6/19/2023,40.022630,-75.1386003,5.66,3.29,4.28,
1.33E+17,6/19/2023,40.022542,-75.1385710,5.44,3.29,4.28,
1.33E+17,6/19/2023,40.027122,-75.1402182,10.1,2.63,4.29,
1.33E+17,6/19/2023,40.027350,-75.1401860,9.94,2.63,4.29,
1.33E+17,6/19/2023,40.027500,-75.1401678,9.94,2.63,4.29,
1.33E+17,6/19/2023,40.027648,-75.1401482,9.94,2.63,4.29,
1.33E+17,6/19/2023,40.027798,-75.1401204,9.94,2.63,4.29,
1.33E+17,6/7/2023,39.919566,-75.1430389,10.7,3.72,4.31,
1.33E+17,6/7/2023,39.919473,-75.1430164,14.8,3.73,4.36,
1.33E+17,6/7/2023,39.920422,-75.1438288,10.3,4.48,4.38,
1.33E+17,6/7/2023,39.919614,-75.1431534,21.5,3.63,4.39,
1.33E+17,7/5/2023,40.021850,-75.1402062,4.86,3.27,4.39,
1.33E+17,6/7/2023,39.920348,-75.1437568,11.1,4.6,4.41,
1.33E+17,6/7/2023,39.919418,-75.1429124,18.4,3.67,4.44,
1.33E+17,6/19/2023,40.023750,-75.1407383,3.79,2.41,4.45,
1.33E+17,6/19/2023,40.026717,-75.1403277,3.84,2.64,4.5,
1.33E+17,6/19/2023,40.026806,-75.1403069,5.34,2.64,4.5,
1.33E+17,6/19/2023,40.026946,-75.1402481,6.86,2.64,4.5,
1.33E+17,6/19/2023,40.027033,-75.1401921,9.94,2.64,4.5,
1.33E+17,6/19/2023,40.023713,-75.1407407,6.43,2.53,4.51,
1.33E+17,6/19/2023,40.023617,-75.1407156,8.08,2.53,4.51,
1.33E+17,6/7/2023,39.920246,-75.1438828,12.6,4.44,4.57,
1.33E+17,6/7/2023,39.920249,-75.1437483,14,4.6,4.57,
1.33E+17,6/7/2023,39.919581,-75.1430722,18,3.8,4.66,
1.33E+17,6/7/2023,39.919482,-75.1430018,19.2,3.71,4.66,
1.33E+17,6/19/2023,40.026121,-75.1404598,3.86,3,4.7,
1.33E+17,6/19/2023,40.026304,-75.1404121,4.1,3,4.7,
1.33E+17,6/19/2023,40.026477,-75.1403635,4.76,3,4.7,
1.33E+17,6/19/2023,40.026592,-75.1403461,4.79,3,4.7,
1.33E+17,6/7/2023,39.919669,-75.1431337,15.8,3.8,4.71,
1.33E+17,6/7/2023,39.920327,-75.1438082,9.34,4.49,4.76,
